tier,method,random_seed,condition,layer_index,mean_probability_of_roughly_equal_option,items_used
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,4,0.2078,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,5,0.2126,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,6,0.2106,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,7,0.2108,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,8,0.2092,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,9,0.2065,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,10,0.2093,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,11,0.2168,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,12,0.2135,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,13,0.2185,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,14,0.2185,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,15,0.2061,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,16,0.2108,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,17,0.232,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,18,0.2425,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,19,0.2653,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,20,0.2405,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,21,0.1595,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,22,0.1531,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,23,0.2834,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,24,0.2659,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,25,0.278,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,26,0.5298,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,27,0.7364,48
general-instruct,reference_vanilla_qlora,42,diff,0,0.1146,48
general-instruct,reference_vanilla_qlora,42,diff,1,0.1132,48
general-instruct,reference_vanilla_qlora,42,diff,2,0.1137,48
general-instruct,reference_vanilla_qlora,42,diff,3,0.1135,48
general-instruct,reference_vanilla_qlora,42,diff,4,0.1139,48
general-instruct,reference_vanilla_qlora,42,diff,5,0.111,48
general-instruct,reference_vanilla_qlora,42,diff,6,0.1119,48
general-instruct,reference_vanilla_qlora,42,diff,7,0.1119,48
general-instruct,reference_vanilla_qlora,42,diff,8,0.1117,48
general-instruct,reference_vanilla_qlora,42,diff,9,0.1119,48
general-instruct,reference_vanilla_qlora,42,diff,10,0.1105,48
general-instruct,reference_vanilla_qlora,42,diff,11,0.1099,48
general-instruct,reference_vanilla_qlora,42,diff,12,0.1092,48
general-instruct,reference_vanilla_qlora,42,diff,13,0.1069,48
general-instruct,reference_vanilla_qlora,42,diff,14,0.1069,48
general-instruct,reference_vanilla_qlora,42,diff,15,0.1014,48
general-instruct,reference_vanilla_qlora,42,diff,16,0.1125,48
general-instruct,reference_vanilla_qlora,42,diff,17,0.113,48
general-instruct,reference_vanilla_qlora,42,diff,18,0.1141,48
general-instruct,reference_vanilla_qlora,42,diff,19,0.1134,48
general-instruct,reference_vanilla_qlora,42,diff,20,0.1232,48
general-instruct,reference_vanilla_qlora,42,diff,21,0.1274,48
general-instruct,reference_vanilla_qlora,42,diff,22,0.1086,48
general-instruct,reference_vanilla_qlora,42,diff,23,0.0782,48
general-instruct,reference_vanilla_qlora,42,diff,24,0.0805,48
general-instruct,reference_vanilla_qlora,42,diff,25,0.0728,48
general-instruct,reference_vanilla_qlora,42,diff,26,0.0619,48
general-instruct,reference_vanilla_qlora,42,diff,27,0.0617,48
general-instruct,reference_vanilla_qlora,42,diff,28,0.0474,48
general-instruct,reference_vanilla_qlora,42,diff,29,0.0249,48
general-instruct,reference_vanilla_qlora,42,equal,0,0.1132,48
general-instruct,reference_vanilla_qlora,42,equal,1,0.115,48
general-instruct,reference_vanilla_qlora,42,equal,2,0.1123,48
general-instruct,reference_vanilla_qlora,42,equal,3,0.113,48
general-instruct,reference_vanilla_qlora,42,equal,4,0.1142,48
general-instruct,reference_vanilla_qlora,42,equal,5,0.1125,48
general-instruct,reference_vanilla_qlora,42,equal,6,0.1123,48
general-instruct,reference_vanilla_qlora,42,equal,7,0.1125,48
general-instruct,reference_vanilla_qlora,42,equal,8,0.1112,48
general-instruct,reference_vanilla_qlora,42,equal,9,0.1122,48
general-instruct,reference_vanilla_qlora,42,equal,10,0.1104,48
general-instruct,reference_vanilla_qlora,42,equal,11,0.1102,48
general-instruct,reference_vanilla_qlora,42,equal,12,0.1082,48
general-instruct,reference_vanilla_qlora,42,equal,13,0.1068,48
general-instruct,reference_vanilla_qlora,42,equal,14,0.106,48
general-instruct,reference_vanilla_qlora,42,equal,15,0.1023,48
general-instruct,reference_vanilla_qlora,42,equal,16,0.1124,48
general-instruct,reference_vanilla_qlora,42,equal,17,0.1116,48
general-instruct,reference_vanilla_qlora,42,equal,18,0.1106,48
general-instruct,reference_vanilla_qlora,42,equal,19,0.1164,48
general-instruct,reference_vanilla_qlora,42,equal,20,0.124,48
general-instruct,reference_vanilla_qlora,42,equal,21,0.1307,48
general-instruct,reference_vanilla_qlora,42,equal,22,0.1024,48
general-instruct,reference_vanilla_qlora,42,equal,23,0.1147,48
general-instruct,reference_vanilla_qlora,42,equal,24,0.0972,48
general-instruct,reference_vanilla_qlora,42,equal,25,0.0977,48
general-instruct,reference_vanilla_qlora,42,equal,26,0.1971,48
general-instruct,reference_vanilla_qlora,42,equal,27,0.3273,48
general-instruct,reference_vanilla_qlora,42,equal,28,0.6957,48
general-instruct,reference_vanilla_qlora,42,equal,29,0.8799,48
general-instruct-2,frozen_base,42,diff,0,0.2303,48
general-instruct-2,frozen_base,42,diff,1,0.2306,48
general-instruct-2,frozen_base,42,diff,2,0.231,48
general-instruct-2,frozen_base,42,diff,3,0.2316,48
general-instruct-2,frozen_base,42,diff,4,0.2316,48
general-instruct-2,frozen_base,42,diff,5,0.2344,48
general-instruct-2,frozen_base,42,diff,6,0.2408,48
general-instruct-2,frozen_base,42,diff,7,0.2384,48
general-instruct-2,frozen_base,42,diff,8,0.2381,48
general-instruct-2,frozen_base,42,diff,9,0.2471,48
general-instruct-2,frozen_base,42,diff,10,0.2458,48
general-instruct-2,frozen_base,42,diff,11,0.2436,48
general-instruct-2,frozen_base,42,diff,12,0.1872,48
general-instruct-2,frozen_base,42,diff,13,0.1963,48
general-instruct-2,frozen_base,42,diff,14,0.2091,48
general-instruct-2,frozen_base,42,diff,15,0.1123,48
general-instruct-2,frozen_base,42,diff,16,0.1335,48
general-instruct-2,frozen_base,42,diff,17,0.1561,48
general-instruct-2,frozen_base,42,equal,0,0.2308,48
general-instruct-2,frozen_base,42,equal,1,0.2308,48
general-instruct-2,frozen_base,42,equal,2,0.2295,48
general-instruct-2,frozen_base,42,equal,3,0.2313,48
general-instruct-2,frozen_base,42,equal,4,0.2327,48
general-instruct-2,frozen_base,42,equal,5,0.235,48
general-instruct-2,frozen_base,42,equal,6,0.2405,48
general-instruct-2,frozen_base,42,equal,7,0.2385,48
general-instruct-2,frozen_base,42,equal,8,0.2376,48
general-instruct-2,frozen_base,42,equal,9,0.2466,48
general-instruct-2,frozen_base,42,equal,10,0.2456,48
general-instruct-2,frozen_base,42,equal,11,0.2424,48
general-instruct-2,frozen_base,42,equal,12,0.1841,48
general-instruct-2,frozen_base,42,equal,13,0.1963,48
general-instruct-2,frozen_base,42,equal,14,0.1999,48
general-instruct-2,frozen_base,42,equal,15,0.1123,48
general-instruct-2,frozen_base,42,equal,16,0.1088,48
general-instruct-2,frozen_base,42,equal,17,0.178,48
general-instruct-2,baseline_dart,42,diff,0,0.244,48
general-instruct-2,baseline_dart,42,diff,1,0.241,48
general-instruct-2,baseline_dart,42,diff,2,0.2464,48
general-instruct-2,baseline_dart,42,diff,3,0.2414,48
general-instruct-2,baseline_dart,42,diff,4,0.246,48
general-instruct-2,baseline_dart,42,diff,5,0.2447,48
general-instruct-2,baseline_dart,42,diff,6,0.2452,48
general-instruct-2,baseline_dart,42,diff,7,0.2418,48
general-instruct-2,baseline_dart,42,diff,8,0.2409,48
general-instruct-2,baseline_dart,42,diff,9,0.244,48
general-instruct-2,baseline_dart,42,diff,10,0.2466,48
general-instruct-2,baseline_dart,42,diff,11,0.253,48
general-instruct-2,baseline_dart,42,diff,12,0.2525,48
general-instruct-2,baseline_dart,42,diff,13,0.2331,48
general-instruct-2,baseline_dart,42,diff,14,0.246,48
general-instruct-2,baseline_dart,42,diff,15,0.2016,48
general-instruct-2,baseline_dart,42,diff,16,0.2108,48
general-instruct-2,baseline_dart,42,diff,17,0.0376,48
general-instruct-2,baseline_dart,42,equal,0,0.2411,48
general-instruct-2,baseline_dart,42,equal,1,0.2418,48
general-instruct-2,baseline_dart,42,equal,2,0.2451,48
general-instruct-2,baseline_dart,42,equal,3,0.2416,48
general-instruct-2,baseline_dart,42,equal,4,0.2424,48
general-instruct-2,baseline_dart,42,equal,5,0.2446,48
general-instruct-2,baseline_dart,42,equal,6,0.2423,48
general-instruct-2,baseline_dart,42,equal,7,0.2442,48
general-instruct-2,baseline_dart,42,equal,8,0.242,48
general-instruct-2,baseline_dart,42,equal,9,0.2461,48
general-instruct-2,baseline_dart,42,equal,10,0.2474,48
general-instruct-2,baseline_dart,42,equal,11,0.2482,48
general-instruct-2,baseline_dart,42,equal,12,0.2433,48
general-instruct-2,baseline_dart,42,equal,13,0.2429,48
general-instruct-2,baseline_dart,42,equal,14,0.2277,48
general-instruct-2,baseline_dart,42,equal,15,0.1269,48
general-instruct-2,baseline_dart,42,equal,16,0.1655,48
general-instruct-2,baseline_dart,42,equal,17,0.7285,48
general-instruct-2,baseline_fairnet,42,diff,0,0.4408,48
general-instruct-2,baseline_fairnet,42,diff,1,0.4415,48
general-instruct-2,baseline_fairnet,42,diff,2,0.4408,48
general-instruct-2,baseline_fairnet,42,diff,3,0.437,48
general-instruct-2,baseline_fairnet,42,diff,4,0.4421,48
general-instruct-2,baseline_fairnet,42,diff,5,0.4399,48
general-instruct-2,baseline_fairnet,42,diff,6,0.4444,48
general-instruct-2,baseline_fairnet,42,diff,7,0.4407,48
general-instruct-2,baseline_fairnet,42,diff,8,0.4397,48
general-instruct-2,baseline_fairnet,42,diff,9,0.4391,48
general-instruct-2,baseline_fairnet,42,diff,10,0.4375,48
general-instruct-2,baseline_fairnet,42,diff,11,0.4378,48
general-instruct-2,baseline_fairnet,42,diff,12,0.4295,48
general-instruct-2,baseline_fairnet,42,diff,13,0.4356,48
general-instruct-2,baseline_fairnet,42,diff,14,0.4461,48
general-instruct-2,baseline_fairnet,42,diff,15,0.4454,48
general-instruct-2,baseline_fairnet,42,diff,16,0.5005,48
general-instruct-2,baseline_fairnet,42,diff,17,0.3938,48
general-instruct-2,baseline_fairnet,42,equal,0,0.4408,48
general-instruct-2,baseline_fairnet,42,equal,1,0.4408,48
general-instruct-2,baseline_fairnet,42,equal,2,0.4403,48
general-instruct-2,baseline_fairnet,42,equal,3,0.4359,48
general-instruct-2,baseline_fairnet,42,equal,4,0.4428,48
general-instruct-2,baseline_fairnet,42,equal,5,0.4383,48
general-instruct-2,baseline_fairnet,42,equal,6,0.4407,48
general-instruct-2,baseline_fairnet,42,equal,7,0.4423,48
general-instruct-2,baseline_fairnet,42,equal,8,0.4407,48
general-instruct-2,baseline_fairnet,42,equal,9,0.4387,48
general-instruct-2,baseline_fairnet,42,equal,10,0.4393,48
general-instruct-2,baseline_fairnet,42,equal,11,0.4373,48
general-instruct-2,baseline_fairnet,42,equal,12,0.4491,48
general-instruct-2,baseline_fairnet,42,equal,13,0.4838,48
general-instruct-2,baseline_fairnet,42,equal,14,0.5343,48
general-instruct-2,baseline_fairnet,42,equal,15,0.5126,48
general-instruct-2,baseline_fairnet,42,equal,16,0.5649,48
general-instruct-2,baseline_fairnet,42,equal,17,0.8321,48
general-instruct-2,baseline_igu_lora,42,diff,0,0.5872,48
general-instruct-2,baseline_igu_lora,42,diff,1,0.5857,48
general-instruct-2,baseline_igu_lora,42,diff,2,0.5859,48
general-instruct-2,baseline_igu_lora,42,diff,3,0.588,48
general-instruct-2,baseline_igu_lora,42,diff,4,0.5862,48
general-instruct-2,baseline_igu_lora,42,diff,5,0.5859,48
general-instruct-2,baseline_igu_lora,42,diff,6,0.5854,48
general-instruct-2,baseline_igu_lora,42,diff,7,0.5846,48
general-instruct-2,baseline_igu_lora,42,diff,8,0.5863,48
general-instruct-2,baseline_igu_lora,42,diff,9,0.5901,48
general-instruct-2,baseline_igu_lora,42,diff,10,0.5941,48
general-instruct-2,baseline_igu_lora,42,diff,11,0.6139,48
general-instruct-2,baseline_igu_lora,42,diff,12,0.6284,48
general-instruct-2,baseline_igu_lora,42,diff,13,0.6295,48
general-instruct-2,baseline_igu_lora,42,diff,14,0.6314,48
general-instruct-2,baseline_igu_lora,42,diff,15,0.6533,48
general-instruct-2,baseline_igu_lora,42,diff,16,0.7295,48
general-instruct-2,baseline_igu_lora,42,diff,17,0.2306,48
general-instruct-2,baseline_igu_lora,42,equal,0,0.5818,48
general-instruct-2,baseline_igu_lora,42,equal,1,0.5876,48
general-instruct-2,baseline_igu_lora,42,equal,2,0.5865,48
general-instruct-2,baseline_igu_lora,42,equal,3,0.5902,48
general-instruct-2,baseline_igu_lora,42,equal,4,0.5876,48
general-instruct-2,baseline_igu_lora,42,equal,5,0.588,48
general-instruct-2,baseline_igu_lora,42,equal,6,0.5866,48
general-instruct-2,baseline_igu_lora,42,equal,7,0.5899,48
general-instruct-2,baseline_igu_lora,42,equal,8,0.5879,48
general-instruct-2,baseline_igu_lora,42,equal,9,0.59,48
general-instruct-2,baseline_igu_lora,42,equal,10,0.6063,48
general-instruct-2,baseline_igu_lora,42,equal,11,0.6191,48
general-instruct-2,baseline_igu_lora,42,equal,12,0.6423,48
general-instruct-2,baseline_igu_lora,42,equal,13,0.6659,48
general-instruct-2,baseline_igu_lora,42,equal,14,0.7132,48
general-instruct-2,baseline_igu_lora,42,equal,15,0.7346,48
general-instruct-2,baseline_igu_lora,42,equal,16,0.7892,48
general-instruct-2,baseline_igu_lora,42,equal,17,0.9035,48
general-instruct-2,baseline_lftf,42,diff,0,0.2578,48
general-instruct-2,baseline_lftf,42,diff,1,0.26,48
general-instruct-2,baseline_lftf,42,diff,2,0.2553,48
general-instruct-2,baseline_lftf,42,diff,3,0.2606,48
general-instruct-2,baseline_lftf,42,diff,4,0.2634,48
general-instruct-2,baseline_lftf,42,diff,5,0.2654,48
general-instruct-2,baseline_lftf,42,diff,6,0.2732,48
general-instruct-2,baseline_lftf,42,diff,7,0.2711,48
general-instruct-2,baseline_lftf,42,diff,8,0.2665,48
general-instruct-2,baseline_lftf,42,diff,9,0.2655,48
general-instruct-2,baseline_lftf,42,diff,10,0.2528,48
general-instruct-2,baseline_lftf,42,diff,11,0.253,48
general-instruct-2,baseline_lftf,42,diff,12,0.2721,48
general-instruct-2,baseline_lftf,42,diff,13,0.2912,48
general-instruct-2,baseline_lftf,42,diff,14,0.5016,48
general-instruct-2,baseline_lftf,42,diff,15,0.243,48
general-instruct-2,baseline_lftf,42,diff,16,0.3898,48
general-instruct-2,baseline_lftf,42,diff,17,0.2862,48
general-instruct-2,baseline_lftf,42,equal,0,0.2583,48
general-instruct-2,baseline_lftf,42,equal,1,0.2595,48
general-instruct-2,baseline_lftf,42,equal,2,0.2555,48
general-instruct-2,baseline_lftf,42,equal,3,0.2611,48
general-instruct-2,baseline_lftf,42,equal,4,0.2646,48
general-instruct-2,baseline_lftf,42,equal,5,0.2649,48
general-instruct-2,baseline_lftf,42,equal,6,0.2739,48
general-instruct-2,baseline_lftf,42,equal,7,0.2714,48
general-instruct-2,baseline_lftf,42,equal,8,0.2667,48
general-instruct-2,baseline_lftf,42,equal,9,0.2635,48
general-instruct-2,baseline_lftf,42,equal,10,0.2516,48
general-instruct-2,baseline_lftf,42,equal,11,0.2523,48
general-instruct-2,baseline_lftf,42,equal,12,0.269,48
general-instruct-2,baseline_lftf,42,equal,13,0.2897,48
general-instruct-2,baseline_lftf,42,equal,14,0.5001,48
general-instruct-2,baseline_lftf,42,equal,15,0.2567,48
general-instruct-2,baseline_lftf,42,equal,16,0.4408,48
general-instruct-2,baseline_lftf,42,equal,17,0.4315,48
general-instruct-2,baseline_pedal,42,diff,0,0.3255,48
general-instruct-2,baseline_pedal,42,diff,1,0.3198,48
general-instruct-2,baseline_pedal,42,diff,2,0.3249,48
general-instruct-2,baseline_pedal,42,diff,3,0.3203,48
general-instruct-2,baseline_pedal,42,diff,4,0.325,48
general-instruct-2,baseline_pedal,42,diff,5,0.3343,48
general-instruct-2,baseline_pedal,42,diff,6,0.3325,48
general-instruct-2,baseline_pedal,42,diff,7,0.334,48
general-instruct-2,baseline_pedal,42,diff,8,0.3331,48
general-instruct-2,baseline_pedal,42,diff,9,0.3313,48
general-instruct-2,baseline_pedal,42,diff,10,0.3297,48
general-instruct-2,baseline_pedal,42,diff,11,0.3342,48
general-instruct-2,baseline_pedal,42,diff,12,0.3303,48
general-instruct-2,baseline_pedal,42,diff,13,0.3138,48
general-instruct-2,baseline_pedal,42,diff,14,0.2993,48
general-instruct-2,baseline_pedal,42,diff,15,0.3178,48
general-instruct-2,baseline_pedal,42,diff,16,0.3276,48
general-instruct-2,baseline_pedal,42,diff,17,0.0234,48
general-instruct-2,baseline_pedal,42,equal,0,0.3255,48
general-instruct-2,baseline_pedal,42,equal,1,0.32,48
general-instruct-2,baseline_pedal,42,equal,2,0.3249,48
general-instruct-2,baseline_pedal,42,equal,3,0.3229,48
general-instruct-2,baseline_pedal,42,equal,4,0.3267,48
general-instruct-2,baseline_pedal,42,equal,5,0.3363,48
general-instruct-2,baseline_pedal,42,equal,6,0.332,48
general-instruct-2,baseline_pedal,42,equal,7,0.3369,48
general-instruct-2,baseline_pedal,42,equal,8,0.3372,48
general-instruct-2,baseline_pedal,42,equal,9,0.3322,48
general-instruct-2,baseline_pedal,42,equal,10,0.3321,48
general-instruct-2,baseline_pedal,42,equal,11,0.3342,48
general-instruct-2,baseline_pedal,42,equal,12,0.3214,48
general-instruct-2,baseline_pedal,42,equal,13,0.2953,48
general-instruct-2,baseline_pedal,42,equal,14,0.2163,48
general-instruct-2,baseline_pedal,42,equal,15,0.1659,48
general-instruct-2,baseline_pedal,42,equal,16,0.1817,48
general-instruct-2,baseline_pedal,42,equal,17,0.8439,48
general-instruct-2,baseline_regift,42,diff,0,0.3588,48
general-instruct-2,baseline_regift,42,diff,1,0.3594,48
general-instruct-2,baseline_regift,42,diff,2,0.3578,48
general-instruct-2,baseline_regift,42,diff,3,0.3551,48
general-instruct-2,baseline_regift,42,diff,4,0.3606,48
general-instruct-2,baseline_regift,42,diff,5,0.3507,48
general-instruct-2,baseline_regift,42,diff,6,0.3512,48
general-instruct-2,baseline_regift,42,diff,7,0.3481,48
general-instruct-2,baseline_regift,42,diff,8,0.3434,48
general-instruct-2,baseline_regift,42,diff,9,0.338,48
general-instruct-2,baseline_regift,42,diff,10,0.3287,48
general-instruct-2,baseline_regift,42,diff,11,0.3165,48
general-instruct-2,baseline_regift,42,diff,12,0.2876,48
general-instruct-2,baseline_regift,42,diff,13,0.2957,48
general-instruct-2,baseline_regift,42,diff,14,0.2612,48
general-instruct-2,baseline_regift,42,diff,15,0.1137,48
general-instruct-2,baseline_regift,42,diff,16,0.1333,48
general-instruct-2,baseline_regift,42,diff,17,0.0238,48
general-instruct-2,baseline_regift,42,equal,0,0.3559,48
general-instruct-2,baseline_regift,42,equal,1,0.3569,48
general-instruct-2,baseline_regift,42,equal,2,0.3551,48
general-instruct-2,baseline_regift,42,equal,3,0.3563,48
general-instruct-2,baseline_regift,42,equal,4,0.361,48
general-instruct-2,baseline_regift,42,equal,5,0.3513,48
general-instruct-2,baseline_regift,42,equal,6,0.3477,48
general-instruct-2,baseline_regift,42,equal,7,0.3463,48
general-instruct-2,baseline_regift,42,equal,8,0.3451,48
general-instruct-2,baseline_regift,42,equal,9,0.3344,48
general-instruct-2,baseline_regift,42,equal,10,0.3277,48
general-instruct-2,baseline_regift,42,equal,11,0.3165,48
general-instruct-2,baseline_regift,42,equal,12,0.2967,48
general-instruct-2,baseline_regift,42,equal,13,0.3177,48
general-instruct-2,baseline_regift,42,equal,14,0.2465,48
general-instruct-2,baseline_regift,42,equal,15,0.1544,48
general-instruct-2,baseline_regift,42,equal,16,0.3203,48
general-instruct-2,baseline_regift,42,equal,17,0.8197,48
general-instruct-2,graft_proposed,42,diff,0,0.3109,48
general-instruct-2,graft_proposed,42,diff,1,0.3134,48
general-instruct-2,graft_proposed,42,diff,2,0.3092,48
general-instruct-2,graft_proposed,42,diff,3,0.3101,48
general-instruct-2,graft_proposed,42,diff,4,0.3029,48
general-instruct-2,graft_proposed,42,diff,5,0.3002,48
general-instruct-2,graft_proposed,42,diff,6,0.2992,48
general-instruct-2,graft_proposed,42,diff,7,0.2977,48
general-instruct-2,graft_proposed,42,diff,8,0.2898,48
general-instruct-2,graft_proposed,42,diff,9,0.2864,48
general-instruct-2,graft_proposed,42,diff,10,0.2888,48
general-instruct-2,graft_proposed,42,diff,11,0.2917,48
general-instruct-2,graft_proposed,42,diff,12,0.3556,48
general-instruct-2,graft_proposed,42,diff,13,0.3973,48
general-instruct-2,graft_proposed,42,diff,14,0.5693,48
general-instruct-2,graft_proposed,42,diff,15,0.4653,48
general-instruct-2,graft_proposed,42,diff,16,0.6063,48
general-instruct-2,graft_proposed,42,diff,17,0.1666,48
general-instruct-2,graft_proposed,42,equal,0,0.3159,48
general-instruct-2,graft_proposed,42,equal,1,0.3112,48
general-instruct-2,graft_proposed,42,equal,2,0.3145,48
general-instruct-2,graft_proposed,42,equal,3,0.3118,48
general-instruct-2,graft_proposed,42,equal,4,0.3054,48
general-instruct-2,graft_proposed,42,equal,5,0.3025,48
general-instruct-2,graft_proposed,42,equal,6,0.2987,48
general-instruct-2,graft_proposed,42,equal,7,0.2936,48
general-instruct-2,graft_proposed,42,equal,8,0.2901,48
general-instruct-2,graft_proposed,42,equal,9,0.2845,48
general-instruct-2,graft_proposed,42,equal,10,0.2785,48
general-instruct-2,graft_proposed,42,equal,11,0.2833,48
general-instruct-2,graft_proposed,42,equal,12,0.3696,48
general-instruct-2,graft_proposed,42,equal,13,0.4743,48
general-instruct-2,graft_proposed,42,equal,14,0.559,48
general-instruct-2,graft_proposed,42,equal,15,0.4926,48
general-instruct-2,graft_proposed,42,equal,16,0.8193,48
general-instruct-2,graft_proposed,42,equal,17,0.8631,48
general-instruct-2,graft_proposed_loao_gender,42,diff,0,0.3101,48
general-instruct-2,graft_proposed_loao_gender,42,diff,1,0.3049,48
general-instruct-2,graft_proposed_loao_gender,42,diff,2,0.3007,48
general-instruct-2,graft_proposed_loao_gender,42,diff,3,0.3071,48
general-instruct-2,graft_proposed_loao_gender,42,diff,4,0.3082,48
general-instruct-2,graft_proposed_loao_gender,42,diff,5,0.3104,48
general-instruct-2,graft_proposed_loao_gender,42,diff,6,0.3089,48
general-instruct-2,graft_proposed_loao_gender,42,diff,7,0.3061,48
general-instruct-2,graft_proposed_loao_gender,42,diff,8,0.2915,48
general-instruct-2,graft_proposed_loao_gender,42,diff,9,0.2928,48
general-instruct-2,graft_proposed_loao_gender,42,diff,10,0.2861,48
general-instruct-2,graft_proposed_loao_gender,42,diff,11,0.2728,48
general-instruct-2,graft_proposed_loao_gender,42,diff,12,0.2622,48
general-instruct-2,graft_proposed_loao_gender,42,diff,13,0.244,48
general-instruct-2,graft_proposed_loao_gender,42,diff,14,0.2399,48
general-instruct-2,graft_proposed_loao_gender,42,diff,15,0.2182,48
general-instruct-2,graft_proposed_loao_gender,42,diff,16,0.2802,48
general-instruct-2,graft_proposed_loao_gender,42,diff,17,0.2043,48
general-instruct-2,graft_proposed_loao_gender,42,equal,0,0.3094,48
general-instruct-2,graft_proposed_loao_gender,42,equal,1,0.305,48
general-instruct-2,graft_proposed_loao_gender,42,equal,2,0.2983,48
general-instruct-2,graft_proposed_loao_gender,42,equal,3,0.3053,48
general-instruct-2,graft_proposed_loao_gender,42,equal,4,0.3045,48
general-instruct-2,graft_proposed_loao_gender,42,equal,5,0.3094,48
general-instruct-2,graft_proposed_loao_gender,42,equal,6,0.3082,48
general-instruct-2,graft_proposed_loao_gender,42,equal,7,0.3073,48
general-instruct-2,graft_proposed_loao_gender,42,equal,8,0.2916,48
general-instruct-2,graft_proposed_loao_gender,42,equal,9,0.2966,48
general-instruct-2,graft_proposed_loao_gender,42,equal,10,0.2917,48
general-instruct-2,graft_proposed_loao_gender,42,equal,11,0.2791,48
general-instruct-2,graft_proposed_loao_gender,42,equal,12,0.2904,48
general-instruct-2,graft_proposed_loao_gender,42,equal,13,0.3175,48
general-instruct-2,graft_proposed_loao_gender,42,equal,14,0.2912,48
general-instruct-2,graft_proposed_loao_gender,42,equal,15,0.2954,48
general-instruct-2,graft_proposed_loao_gender,42,equal,16,0.4951,48
general-instruct-2,graft_proposed_loao_gender,42,equal,17,0.8022,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,0,0.2745,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,1,0.27,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,2,0.2711,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,3,0.2711,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,4,0.2718,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,5,0.2672,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,6,0.2626,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,7,0.2541,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,8,0.2431,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,9,0.2249,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,10,0.2143,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,11,0.2128,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,12,0.2541,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,13,0.2499,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,14,0.2383,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,15,0.2547,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,16,0.2859,48
general-instruct-2,graft_proposed_loao_landholding,42,diff,17,0.2702,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,0,0.2743,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,1,0.2724,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,2,0.2715,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,3,0.2773,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,4,0.2707,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,5,0.2671,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,6,0.2632,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,7,0.2553,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,8,0.2427,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,9,0.2234,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,10,0.2174,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,11,0.2179,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,12,0.2589,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,13,0.2374,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,14,0.2265,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,15,0.1906,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,16,0.3801,48
general-instruct-2,graft_proposed_loao_landholding,42,equal,17,0.8647,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,0,0.2235,48
