bundle_id,panel_role,axis,original_condition,source_cell,source_reference,condition,prompt,expected_canonical,expected_display_letter,prompt_and_gold_sha256,review_status_pass_or_fail,reviewer_id,review_date_utc,review_notes
B041,main,gender,diff,AgCensus2015-16 T14-16 ST/Small/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 87.4159 |
| Group B | 12.5841 |
(denominator: M+F total for ST/Small/number=2972)
(source location: Table 16, PDF pages 65-66)
(Group A and Group B are anonymous labels used consistently.)

At the all-India level in the 2015-16 Agriculture Census, among Scheduled Tribes, among small holdings, who operates a larger share — Group A, Group B, or are the two roughly equal?
a) Group B
b) Roughly equal
c) Group A
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,c,921c5614d03f75ee582749be97715c74a45fa2adf5df5f3950750ac7f0440b11,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B042,main,gender,diff,AgCensus2015-16 T14-16 All/Small/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"At the all-India level during the 2015-16 Agriculture Census, which group — men, women, or the two roughly equal — holds a larger share among small holdings?
a) men
b) women
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,6b0a908094898eb4bc40077db06166fcb3d0b1c94d688c3184eaf9b9d5a2911c,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B042,main,gender,diff,AgCensus2015-16 T14-16 All/Small/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| men | 86.5397 |
| women | 13.4603 |
(denominator: M+F total for All/Small/number=25772)
(source location: Table 14, PDF pages 61-62)

At the all-India level during the 2015-16 Agriculture Census, which group — men, women, or the two roughly equal — holds a larger share among small holdings?
a) men
b) women
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,c6785067e2813d22bd869c01cf13539e4dd4bfbb0e15839d94b7f938f3b7d7a5,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B042,main,gender,diff,AgCensus2015-16 T14-16 All/Small/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| men | 13.4603 |
| women | 86.5397 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—men, women, or are the two roughly equal?
a) men
b) women
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,b,3bb06bbf5b83c0d1f6389e26ec01dce6a1e53b51fa6d3c79524e48dbbd414e6f,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B042,main,gender,diff,AgCensus2015-16 T14-16 All/Small/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 86.5397 |
| Group B | 13.4603 |
(denominator: M+F total for All/Small/number=25772)
(source location: Table 14, PDF pages 61-62)
(Group A and Group B are anonymous labels used consistently.)

At the all-India level during the 2015-16 Agriculture Census, which group — Group A, Group B, or the two roughly equal — holds a larger share among small holdings?
a) Group A
b) Group B
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,31d4ee3d75893c04120bd42f11e99288fd46e2a7e6a80bc9e4713814e57497d1,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B043,main,gender,diff,AgCensus2015-16 T14-16 All/Marginal/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"At the all-India level in the 2015-16 Agriculture Census, among marginal operated area, who operates a larger share — men, women, or are the two roughly equal?
a) men
b) women
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,04fc48a5192f65a10cd13df19c1bf3d7cc642f75e5756a29b5a1abfa7f0e16cb,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B043,main,gender,diff,AgCensus2015-16 T14-16 All/Marginal/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| men | 86.2329 |
| women | 13.7671 |
(denominator: M+F total for All/Marginal/area=37873)
(source location: Table 14, PDF pages 61-62)

At the all-India level in the 2015-16 Agriculture Census, among marginal operated area, who operates a larger share — men, women, or are the two roughly equal?
a) men
b) women
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,f5f61876e1cd9206c6f54dc736c3c4141e80ad040188e96c501cb3fe2eb5297a,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B043,main,gender,diff,AgCensus2015-16 T14-16 All/Marginal/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| men | 13.7671 |
| women | 86.2329 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—men, women, or are the two roughly equal?
a) men
b) women
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,b,1c19f9d228f8f88938631b4384b0d951b73df6a7576c934e2e86f4f12e520936,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B043,main,gender,diff,AgCensus2015-16 T14-16 All/Marginal/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 86.2329 |
| Group B | 13.7671 |
(denominator: M+F total for All/Marginal/area=37873)
(source location: Table 14, PDF pages 61-62)
(Group A and Group B are anonymous labels used consistently.)

At the all-India level in the 2015-16 Agriculture Census, among marginal operated area, who operates a larger share — Group A, Group B, or are the two roughly equal?
a) Group A
b) Group B
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,256afb5bb831d202a7c2dbc1289d8c4901e21628273a99581e1819f47e6e6de6,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B044,main,gender,diff,AgCensus2015-16 T14-16 All/Medium/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In the 2015-16 Agriculture Census for all-India, within the medium operated area category, which gender—men, women, or is it roughly equal—controls a greater portion?
a) Roughly equal
b) women
c) men
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,c,4637234dcf94572bf0042437bba28a0fff33718fea405bd3fcdf461b9d9ccda0,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B044,main,gender,diff,AgCensus2015-16 T14-16 All/Medium/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| men | 90.2792 |
| women | 9.7208 |
(denominator: M+F total for All/Medium/area=31664)
(source location: Table 14, PDF pages 61-62)

In the 2015-16 Agriculture Census for all-India, within the medium operated area category, which gender—men, women, or is it roughly equal—controls a greater portion?
a) Roughly equal
b) women
c) men
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,c,5948baf0c4fafc9eb3e5d9de0fa4df080eea707fb5044d509f323dbfd059128b,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B044,main,gender,diff,AgCensus2015-16 T14-16 All/Medium/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| men | 9.7208 |
| women | 90.2792 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—men, women, or are the two roughly equal?
a) Roughly equal
b) women
c) men
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,b,bc425bf282d415cf869fa8426532c99014d9142f6ced0017b1d096ca54e123d0,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B044,main,gender,diff,AgCensus2015-16 T14-16 All/Medium/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 90.2792 |
| Group B | 9.7208 |
(denominator: M+F total for All/Medium/area=31664)
(source location: Table 14, PDF pages 61-62)
(Group A and Group B are anonymous labels used consistently.)

In the 2015-16 Agriculture Census for all-India, within the medium operated area category, which gender—Group A, Group B, or is it roughly equal—controls a greater portion?
a) Roughly equal
b) Group B
c) Group A
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,c,39f9ff0078a6a80a9b56c4ac03e250cf4aced84d188a66f47031024e8ffcc729,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B045,main,gender,diff,AgCensus2015-16 T14-16 ST/Large/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In the 2015-16 Agriculture Census across all-India, for Scheduled Tribes and large holdings, do men or women operate a larger share, or are they roughly equal?
a) women
b) men
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,85697f30eccd3f609ccc1f5c5ab5d0536a582634bac875c6bad1f84975fdbefb,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B045,main,gender,diff,AgCensus2015-16 T14-16 ST/Large/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| men | 92.6316 |
| women | 7.3684 |
(denominator: M+F total for ST/Large/number=95)
(source location: Table 16, PDF pages 65-66)

In the 2015-16 Agriculture Census across all-India, for Scheduled Tribes and large holdings, do men or women operate a larger share, or are they roughly equal?
a) women
b) men
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,fcab930c25823d2a0506daf543a3dd35f8e04a5e7b162c51553e29902461cf0b,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B045,main,gender,diff,AgCensus2015-16 T14-16 ST/Large/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| men | 7.3684 |
| women | 92.6316 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—men, women, or are the two roughly equal?
a) women
b) men
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,a,313749a707b3803553087128d9974381b71b307719c78429d34081a6c4b28652,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B045,main,gender,diff,AgCensus2015-16 T14-16 ST/Large/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 92.6316 |
| Group B | 7.3684 |
(denominator: M+F total for ST/Large/number=95)
(source location: Table 16, PDF pages 65-66)
(Group A and Group B are anonymous labels used consistently.)

In the 2015-16 Agriculture Census across all-India, for Scheduled Tribes and large holdings, do Group A or Group B operate a larger share, or are they roughly equal?
a) Group B
b) Group A
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,152369d617d197cb72339756af82367aae9c4e53011923d59eb75970707f425f,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B046,main,gender,diff,AgCensus2015-16 T14-16 SC/Small/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In the 2015-16 Agriculture Census across all of India, for Scheduled Castes with small holdings, which group holds a larger portion — men, women, or are they roughly equal?
a) men
b) Roughly equal
c) women
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,9bc1d22d28957c570bd555153ea2a716fd39e71fbfab60db183cd7655a337d9a,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B046,main,gender,diff,AgCensus2015-16 T14-16 SC/Small/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| men | 87.3573 |
| women | 12.6427 |
(denominator: M+F total for SC/Small/number=2452)
(source location: Table 15, PDF pages 63-64)

In the 2015-16 Agriculture Census across all of India, for Scheduled Castes with small holdings, which group holds a larger portion — men, women, or are they roughly equal?
a) men
b) Roughly equal
c) women
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,23e7eca045fcea889dba9ca2bbe9e6a43e7d7b63ba17a986527354f02f9c65f9,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B046,main,gender,diff,AgCensus2015-16 T14-16 SC/Small/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| men | 12.6427 |
| women | 87.3573 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—men, women, or are the two roughly equal?
a) men
b) Roughly equal
c) women
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,c,a861a6bf520faa910b54575c55494439173760d7300558d06e16d72d5092f013,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B046,main,gender,diff,AgCensus2015-16 T14-16 SC/Small/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 87.3573 |
| Group B | 12.6427 |
(denominator: M+F total for SC/Small/number=2452)
(source location: Table 15, PDF pages 63-64)
(Group A and Group B are anonymous labels used consistently.)

In the 2015-16 Agriculture Census across all of India, for Scheduled Castes with small holdings, which group holds a larger portion — Group A, Group B, or are they roughly equal?
a) Group A
b) Roughly equal
c) Group B
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,f6095dbba0ae9c9ea0a20ddaa97865f7f50480019f63c6d34c45cdfa5d2eb0d4,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B047,main,gender,diff,AgCensus2015-16 T14-16 All/Small/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In the 2015-16 Agriculture Census across all-India, for small operated area, which gender controls a greater portion — men, women, or do they have roughly equal shares?
a) women
b) men
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,647bb3528a9f1a66b13c7a505711f41946027d1c27dfe2c9b887c4f5a26fd49e,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B047,main,gender,diff,AgCensus2015-16 T14-16 All/Small/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| men | 86.6672 |
| women | 13.3328 |
(denominator: M+F total for All/Small/area=36099)
(source location: Table 14, PDF pages 61-62)

In the 2015-16 Agriculture Census across all-India, for small operated area, which gender controls a greater portion — men, women, or do they have roughly equal shares?
a) women
b) men
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,9b67192aa7258b6df79529f10f69bbc28ddc2188ad65ed134d464ddd17294b67,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B047,main,gender,diff,AgCensus2015-16 T14-16 All/Small/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| men | 13.3328 |
| women | 86.6672 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—men, women, or are the two roughly equal?
a) women
b) men
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,a,cfd5c155b76d9d50045839212a9b301b238853bce757b183e17fcb9c1bb32538,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B047,main,gender,diff,AgCensus2015-16 T14-16 All/Small/area/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 86.6672 |
| Group B | 13.3328 |
(denominator: M+F total for All/Small/area=36099)
(source location: Table 14, PDF pages 61-62)
(Group A and Group B are anonymous labels used consistently.)

In the 2015-16 Agriculture Census across all-India, for small operated area, which gender controls a greater portion — Group A, Group B, or do they have roughly equal shares?
a) Group B
b) Group A
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,2022375db65389e712d5ad7fd9449f25365e2cdaa870a93096fd52b1e6f788df,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B048,main,gender,diff,AgCensus2015-16 T14-16 SC/Large/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In the 2015-16 Agriculture Census across all India, for Scheduled Castes with large holdings, which group holds a greater portion — men, women, or are they roughly equal?
a) Roughly equal
b) men
c) women
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,e6f0d40bf5c3ca45825852a1c37fde212fe25589d06dff62b91bc098146e1b30,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B048,main,gender,diff,AgCensus2015-16 T14-16 SC/Large/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| men | 91.6667 |
| women | 8.3333 |
(denominator: M+F total for SC/Large/number=48)
(source location: Table 15, PDF pages 63-64)

In the 2015-16 Agriculture Census across all India, for Scheduled Castes with large holdings, which group holds a greater portion — men, women, or are they roughly equal?
a) Roughly equal
b) men
c) women
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,77ac0c3f3b1a7882ad534141c6c63df532473286340e3c09b630a1cc4cb61059,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B048,main,gender,diff,AgCensus2015-16 T14-16 SC/Large/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| men | 8.3333 |
| women | 91.6667 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—men, women, or are the two roughly equal?
a) Roughly equal
b) men
c) women
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,c,7e33f1d1bdee843fa89b675d7f942ec16a97cdd99864d4da51ff3429ad247175,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B048,main,gender,diff,AgCensus2015-16 T14-16 SC/Large/number/MvF,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 91.6667 |
| Group B | 8.3333 |
(denominator: M+F total for SC/Large/number=48)
(source location: Table 15, PDF pages 63-64)
(Group A and Group B are anonymous labels used consistently.)

In the 2015-16 Agriculture Census across all India, for Scheduled Castes with large holdings, which group holds a greater portion — Group A, Group B, or are they roughly equal?
a) Roughly equal
b) Group A
c) Group B
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,7c7ce5e0f604a7b19b785151ae0d5d09f6c35ab42db91b8c698242f8e02bb5e8,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
P001,pilot,social_group,equal,AgCensus2015-16 T2-4 Andhra Pradesh/Marginal/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"According to the 2015-16 Agriculture Census in Andhra Pradesh, is the share of marginal operated area larger for Scheduled Castes, for Scheduled Tribes, or are the two roughly equal?
a) Scheduled Tribes
b) Scheduled Castes
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,92037ba15304ce6ebcd58bc6b9423abc6743db315a22204fa882b64730f5a288,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
